text,sentiment,Label
": Aww, that sux!  _x3: Eeek for Airline charges!!! (****)",negative,1
Getting AxKit running on Ubuntu 8.04 is making my head explode.,negative,1
counting the minutes until I can go home,negative,1
 Love your latest journals. I finally joined Twitter so came to say Hi,positive,0
 lol nice  I loved that concert! Aha u gonna post these pics,positive,0
ok bye alex have fun today,positive,0
I did not twitt yesterday cause it was a very busy day but I`ll be back tomorrow  BTW I can not sleep  I`m like in zombie mode @_@,negative,1
 i`m so glad,positive,0
"boredddddddd, work tomorrow..  and sunday. i hate clarks",negative,1
Good rainy morning all,positive,0
 Soon I hope... Really need to finish the cloning project so I can get more done,positive,0
it`s gloomy outside,negative,1
 Not so good  I think that`s my fault though - didn`t use buttermilk. Recipe was on back of the flour.,negative,1
 and i want to let you know im here for vfc no matter what happens and yes i need a hug to bad i live in delaware,negative,1
     my bracelet broke today too.,negative,1
 i have a weird subconscience. i wonder who will i dream next,negative,1
 I missed you guys this morning. I`m in Tacoma w/ no KGW to start my day.,negative,1
 lol cnt its too slow,negative,1
" I`m sorry you`re feeling bad, hope you get better soon... you know, if the plague doesn`t getcha.",negative,1
". No sun  but I can see the ocean now..I almost ran over a squirrel driving home from the store, was so foggy! Where r you?",negative,1
Some idiot just crashed into me on his bike.  Now my bike has a small dent in it and I have to buy a new set of pedals,negative,1
 congrats!,positive,0
 I will let you know as soon as I figure it out... sorry about the mix up; i was supposed to get off work an hour ago,negative,1
knocked up is sooo godamn funny. never gets old  'you`re tupac. you`re biggie.' lol,positive,0
is still waiting.,negative,1
 I`m sorry,negative,1
Wishing all Mothers Happy Mother`s Day,positive,0
 ahh when i was there it was closed,negative,1
i find John Mayer`s tweets mighty entertaining for a hearty laugh...so thanks John,positive,0
ok its been one hour im still waiting im losing my patience,negative,1
" Have a wonderful weekend at home! Good day today (it`s Friday!), but no Otalia today (*tear*)  Lots of love to you!",positive,0
Gotta work.  Lonely weekend ahead.,negative,1
"In regard to knowledge, I am like the little robot in the movie 'Short Circuit.' I am always crying out: 'Imput! Imput!'",negative,1
Twittering while my hair dries - just washed it in Macadamia and Orange Shampoo - smells gorgeous,positive,0
So grateful for my amazing family. How blessed am I. Happy Mothers day everyone,positive,0
"quitting my beloved job... having a long luvly  vacation at Koh Tao (turtle island), south of Thailand... SEA, SAND, SUN...WANNA JOIN ME?",positive,0
is problem free for now.  atleast i already said to that person the truth.,positive,0
 i dont get one? fine! i say texting is way more meaningful than twittering,positive,0
 Agreed! Though Eclipse apps hinder collecting the heap dump by catching OOME. Had to muck about in JConsole,positive,0
Happy Mother`s Day to all you mother`s in Twitterville!,positive,0
has a sore throat,negative,1
i have a fever,negative,1
"so hot in the office as air con been broken for weeks, fans on all round office but they just push hot air around really and not helping",negative,1
"_Khan oh please, you don`t have to do that to me. Don`t bother",positive,0
" Feeling inspired this evening, huh?",positive,0
i`m yours - jason mraz....looking for an electric guitar  yay!!!1,positive,0
@ cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher`s life in the summer SUCKS,negative,1
@_supernatural_ http://twitpic.com/66l83 - i liked old ruby best.,positive,0
UUUUUGH!!! I HATE I MISSED  INTERVIEW!!! I WASNT AT HOME!!! DARN!!!,negative,1
"We need to remodel the house and the thoughts of doing it make me kind of ill   He has one way and I have anouther, I just want to move. !",negative,1
 have fun ! bbq is good ! no matter where it is,positive,0
" They do! Lilash I`m guessing, right?  Oh and what camera are you using? That is insane quality!",positive,0
The chicken noodle soup I made for lunch to feel better just burned my tongue . . .not a good day.,negative,1
 haha i only love you too sissy!!!!!  ring power! lol,positive,0
Its 1:11am and both my girls are still up! .. im so tired ..,negative,1
"Just came back from my first city rooftop party  Man, even when you`re next to THE New Yorker Bldg, it still gets pretty windy up there.",positive,0
Happy Mother`s Day to every mommy out there,negative,1
 Yeah it`s a really fascinating paper isn`****? Credit goes to  for the discovery,positive,0
Ohh boy my babys tooth came out !,negative,1
  God bless that oh-so-sexy rahul picture,positive,0
" just got in, gonna go upto bed in a sec, not drunk! I`m disgusted with myself  haha",negative,1
  i love them too! they look so cute together,positive,0
I feel like my dream just got crushed,negative,1
"ok, back to the dentist today. All I want to do is bask in the sun",positive,0
Hmmm. Using TinyTwitter on a small non-touch screen is really not much fun,negative,1
I think I have hayfever. Not sure due to wearing next to nothing in horrific weather on wed.,negative,1
 it`s my fave!,positive,0
_joy it`s entirely possible,positive,0
 my heart hurts too.,negative,1
 Yay! Lets welcome Mrs Mcnugget to twitterverse!,positive,0
is terrible at saving money..,negative,1
"Ugh, I don`t know if U even care about Nicole Richie, but I do and C that I missed her on TV last nite despite the twitter  ",negative,1
 So sad that schools have to close.,negative,1
happy to b home .. then my mind wanders an I can`t sleep,positive,0
  Morning!  Happy Mother`s Day Miz!!!  Thank you Lance!!!!,positive,0
 http://twitpic.com/4jb66 - lol pretty long,positive,0
never mind it`s closed  sorry Miley,negative,1
 Why so expensive,negative,1
" Hey, it was a GORGEOUS, day (and night) here, too.  Played in the sun then a full moon lit my way home.    Life is good.",positive,0
Had the best night I`ve had in a while.,positive,0
That poor goose.,negative,1
 You never write back babe.... my feelings are hurt,negative,1
My husband thinks my Twittering makes me a creeper... whatever.,negative,1
 Hi John! Thanks for sharing that quote! It`s soo true,positive,0
 dammit i had the passes but i am still at work,negative,1
 Omg i`m on a one year work permit! Going home end of June...i`m really gna miss it   #canada,negative,1
Its beginning to get way too hard to please all of my friends at once,negative,1
"Have beautiful dreams all, I`m off to snuggle down with my beautiful babies as they are done with the outdoors.",positive,0
 muhaha martha <33 have fun see uu next mnth,positive,0
 glad to hear that    Do you have a busy day today?,positive,0
May the 4th be with you! Hahahaha that`ll neverrr get old,positive,0
"Woo, Hulu Desktop! My poor Mac is kinda struggling with it though, poor little Core Duo just can`t keep up",negative,1
"missing my man, two months is so long to not see him",negative,1
 He was my reason for even going too haha.  Shaun of the Dead was too epic haha,positive,0
" OOooOO -- no, I have not! Glad to hear it was incredible, though! I still have it bookmarked to try sometime",positive,0
nick is so cute in the tiger costume  ahaha it made my day,positive,0
 YAY  u get to see ddub again ;) those 5 men always keep me happy & motivated,positive,0
Happy birthday.,positive,0
" It`s 12:30AM,  stopped tweeting, my brain`s not functioning. I wanna cry. Haha. Philippines tour, please?  Love ya!",negative,1
 I`m watching it at the moment  -sighs- and straightening my hair which takes hours as my hair is so curly!!,negative,1
It is going to be a beautiful day!,positive,0
 Congratulations! Check that one off your to do list!,positive,0
" There are 3 other Drs. in the office and only mine does this  It drives me nuts, especially when it is an appt. for my kids.",negative,1
" but i realllllllly want to. llike im really starting to hate PA. btw, i just messaged the great one known as dylan",negative,1
  to mast ladki patata hai chal jiske sath bhi jaye khush rehna...will miss u my love...  #twpp,negative,1
_AM Well what can I say - you do look Hot in your pic... That`s gotta work for most of us...,positive,0
   We were all set to get a room last Saturday! I can`t apologise enough for missing out Deccy,negative,1
"Allianz interview went well, got a rejection from MOD though  .... going to be a long weekend as I hear from Allianz on Monday",positive,0
"morning all   will be at Warner soon! lots to do, then go to school for some work... hope everyone has a great day!!!",positive,0
 He says thank you,positive,0
" what is I/O psy? I`m taking psy101 starting this Monday, not looking forward to going back to school but",negative,1
 your **** miss you!!!!,negative,1
" yeahh! i am very happy with my pendant, and hope to see you in future fairs. ps. good mini muffin",positive,0
 why you stop following me? Was I not cool enough for you?,negative,1
 haha **** hell i know ay. **** son he`s just making trouble. we could take him.,negative,1
 i wish i had friends i could spend the night with,negative,1
" aww, thanks babe!  you and yours have plans for tomorrow?",positive,0
good morning everbody!,positive,0
 i am sorry i don`t like girls ~that way,negative,1
love new shoes  thanks wine lo,positive,0
"homee from wango tango, i had fun  really tired now. wrapping moms present and passing out. <3",positive,0
 I like tweet deck and I`ll try the other one u recomended Thanks,positive,0
missing someonee...,negative,1
 Wow. That`s looks really good. I wish I had some. Was it good?,positive,0
 i miss you  when are you gonna be down in irvine again?? liz and i were just reminiscing about all our adventures.,negative,1
received her first pressie. Happy happy.,positive,0
"California`s budget deficit (now at $24.3 billion) means big problems and lots of cuts, including 220 of our state parks",negative,1
"weekend with my cuzzo Vivi, I can`t stand to have her leave me in 3 weeks",negative,1
